# lemma.tsv — レンマの訳語。38,568 件が母集団。
#
# 列: id \t ja \t source \t confidence \t reviewed_at
# source は manual / dict / mt のいずれか。**必須**。
# 機械翻訳と人手を混ぜたあと区別できなくなるのを防ぐための列である。
#
# **id 昇順に並べること。** darasa-morph の検証器が強制する。
#   (grep '^#' lemma.tsv; grep -v '^#' lemma.tsv | LC_ALL=C sort) > t && mv t lemma.tsv
#
# 検証:
#   cd ../darasa-morph && make build-kb
ضاق_1	狭くなる	mt	0.70	
ضالّ_1	迷った、誤った	mt	0.80	
ضَبْط_1	調整、取り締まり	mt	0.70	
ضَحِك-a_1	笑う	mt	0.60	
ضَحِيَّة_1	犠牲者	mt	1.00	
ضَحْك_1	笑い	mt	0.80	
ضَخْم_1	巨大な、膨大な	mt	0.80	
ضَرائِب_1	税金	mt	1.00	
ضَرَب_1	打つ、殴る	mt	0.60	
ضَرَر_1	損害、害	manual	0.70	2026-08-14
ضَرُورَة_1	必要、必然	manual	0.70	2026-08-14
ضَرُورِيّ_1	必要な	mt	0.80	
ضَرِيبَة_1	税	mt	0.80	
ضَرِيبِيّ_1	税の	mt	0.80	
ضَرّ-u_1	害する	mt	0.80	
ضَرْب_1	打つこと、砲撃	mt	0.70	
ضَرْبَة_1	一撃	mt	0.70	
ضَعِيف_1	弱い	mt	0.80	
ضَغَط_1	押す、圧迫する	mt	0.70	
ضَغْط_1	圧力、押すこと	manual	0.70	2026-08-19
ضَفا_1	あふれる	mt	0.60	
ضَمان_1	保証	mt	0.80	
ضَمانَة_1	保証	mt	0.70	
ضَمِن-a_1	保証する、含む	manual	0.70	2026-08-14
ضَمِير_1	良心	mt	0.80	
ضَمّ-u_1	含む、併合する	manual	0.70	2026-08-19
ضَوْء_1	光	mt	1.00	
ضَوْئِيّ_1	光の	mt	0.70	
ضَيِّق_1	狭い	mt	0.80	
ضَيْعَة_2	村、地所	mt	0.80	
ضَيْف_1	客、ゲスト	mt	0.80	
ضُعْف_1	弱さ、衰弱	manual	0.80	2026-08-12
ضُغُوط_1	圧力、ストレス	mt	0.80	
ضِدّ_1	〜に対して、反〜	manual	0.70	2026-08-14
ضِمْنِيّ_1	暗黙の	mt	0.80	
ضِيافَة_1	もてなし	mt	0.80	
طائِر_1	鳥	manual	1.0	2026-08-09
طائِرَة_1	飛行機	manual	1.0	2026-08-09
طائِفَة_1	宗派、一団	mt	0.70	
طائِفِيّ_1	宗派の	mt	0.80	
طابِع_1	性格、特色	mt	0.70	
طابِق_1	階	mt	0.80	
طار-i_1	飛ぶ	mt	1.00	
طارِئ_1	突発の、緊急の	mt	0.70	
طارِئَة_1	緊急事態、突発事	mt	0.80	
طاعَة_1	服従	mt	0.80	
طاقَة_1	エネルギー、力	manual	0.70	2026-08-14
طاقِم_1	乗員、スタッフ	mt	0.90	
طال-u_1	長引く、長くなる	mt	0.90	
طالَب_1	要求する	manual	0.80	2026-08-14
طالَع_1	目を通す、閲覧する	mt	0.80	
طالِب_1	学生	manual	1.0	2026-08-09
طاوِلَة_1	テーブル	manual	1.0	2026-08-09
طَبَخ-ua_1	料理する	mt	1.00	
طَبَق_1	皿	manual	1.0	2026-08-09
طَبَقَة_1	層、階級	mt	0.80	
طَبِيب_1	医者	manual	1.0	2026-08-09
طَبِيعَة_1	自然	manual	1.0	2026-08-09
طَبِيعِيّ_1	自然の、当然の	manual	0.80	2026-08-12
طَبّاخ_1	料理人 (シェフ)	manual	1.0	2026-08-09
طَبَّق_1	適用する、実施する	mt	0.80	
طَبْخ_1	料理、調理	mt	0.80	
طَبْع_1	性格、性質	mt	0.50	
طَبْعَة_1	版、刷	mt	0.80	
طَرَح-a_1	提出する、提起する	mt	0.60	
طَرَف_1	側、当事者、端	manual	0.80	2026-08-14
طَرِيف_1	面白い、風変わりな	mt	0.80	
طَرِيفَة_1	珍談、逸話	mt	0.80	
طَرِيق_1	道、方法	manual	0.80	2026-08-11
طَرِيقَة_1	方法、やり方	mt	0.80	
طَرْح_1	提起、提案	mt	0.70	
طَرْد_1	小包	manual	1.0	2026-08-09
طَعام_1	食べ物	manual	1.0	2026-08-09
طَعْم_1	味	mt	0.80	
طَعْن_1	刺すこと	mt	0.80	
طَفِيف_1	わずかな	mt	0.80	
طَقْس_1	天気	mt	0.80	
طَلاق_1	離婚	mt	1.00	
طَلَب-u_1	求める、要求する、注文する	manual	0.50	2026-08-12
طَلَب_2	注文	manual	1.0	2026-08-09
طَلَع-u_1	昇る、現れる	mt	0.80	
طَلَل_1	廃墟、遺構	mt	0.80	
طَلِيعَة_1	先陣、前衛	mt	0.60	
طَمُوح_1	野心的な	mt	0.80	
طَهارَة_1	清浄	mt	0.80	
طَوِيل_1	長い/背が高い	manual	1.0	2026-08-09
طَوَّر_1	発展させる、開発する	mt	0.80	
طَيَران_1	飛行、航空	mt	0.80	
طَيّ_1	折りたたむこと	mt	0.70	
طَيّار_1	パイロット	mt	0.70	
طَيِّب_1	良い、美味しい	manual	0.80	2026-08-12
طَيْر_1	鳥	mt	0.90	
طُفُولَة_1	幼年期、子供時代	mt	0.90	
طُلّابِيّ_1	学生の	mt	0.90	
طُمُوح_1	野心、向上心	mt	0.70	
طُنّ_1	トン	mt	1.00	
طُول_1	長さ、身長	mt	0.80	
طِباعَة_1	印刷	mt	1.00	
طِبّ_1	医学	manual	0.80	2026-08-14
طِبِّيّ_1	医療の	manual	1.00	2026-08-12
طِراز_1	型、様式	mt	0.70	
طِفْل_1	子供	manual	1.0	2026-08-09
ظالِم_1	抑圧者、不当な	mt	0.80	
ظاهِر_1	明らかな	mt	0.70	
ظاهِرَة_1	現象	mt	1.00	
ظَرْف_3	封筒	manual	1.0	2026-08-09
ظَفَر_1	勝利	mt	0.70	
ظَلام_1	闇	mt	1.00	
ظَلَّ_1	〜のままである	mt	0.80	
ظَنّ-u_1	思う	manual	1.0	2026-08-09
ظَهَر-a_1	現れる	mt	0.80	
ظُلْم_1	不正、圧制	mt	0.90	
ظُهُور_1	出現、登場	mt	0.80	
ظُهْر_1	正午、昼	manual	0.80	2026-08-19
ظِلّ_1	影、庇護	manual	0.70	2026-08-19
عائِد_2	収益	mt	0.70	
عائِش_1	生きている	mt	0.80	
عائِق_1	障害	mt	0.80	
عائِلَة_1	家族、一家	manual	0.80	2026-08-14
عائِلِيّ_1	家族の	mt	0.80	
عابِد_1	敬虔な、崇拝者	mt	0.80	
عابِر_1	通り過ぎる、一時的な	mt	0.80	
عاتِق_1	肩	mt	0.90	
عاجِل_1	緊急の、速報の	mt	0.80	
عاد-u_1	戻る、帰る	manual	0.50	2026-08-12
عادَة_1	習慣、慣習	mt	0.70	
عادَل_1	等しい、匹敵する	mt	0.80	
عادِل_2	公正な	mt	0.70	
عادِي_1	敵対的な	mt	0.50	
عادِيّ_1	普通の	mt	0.70	
عارَض_1	反対する	mt	0.80	
عاش_1	生きる、暮らす	manual	0.60	2026-08-19
عاشِر_1	第十の	mt	1.00	
عاشِق_1	恋する人、愛好者	mt	0.80	
عاصِفَة_1	嵐	mt	0.70	
عاصِمَة_1	首都	manual	1.00	2026-08-14
عاطِفَة_1	情、感情	mt	0.80	
عاطِفِيّ_1	感情的な	mt	0.80	
عافِي_1	消え去った	mt	0.60	
عاقَب_1	罰する	mt	0.60	
عاقِبَة_1	結末、報い	mt	0.80	
عاقِل_1	理性的な、分別のある	mt	0.70	
عالَج_1	治療する、処理する	mt	0.60	
عالَم_1	世界	manual	1.00	2026-08-11
عالَمِيّ_1	世界的な、国際的な	manual	0.70	2026-08-12
عالِق_1	引っかかった、宙に浮いた	mt	0.70	
عالِم_1	学者、科学者	mt	0.80	
عالِي_1	高い	manual	0.80	2026-08-12
عام_1	年	manual	1.0	2026-08-09
عامِل_2	労働者	manual	0.50	2026-08-12
عامِل_3	要因、係数	mt	0.50	
عامّ_1	一般的な、公共の	manual	0.70	2026-08-11
عانَى_1	苦しむ、患う	mt	0.60	
عاهِل_1	君主	mt	0.80	
عَبايَة_1	アバーヤ（外衣）	mt	0.90	
عَبّاسِيّ_2	アッバース朝の	mt	1.00	
عَبَّد_1	隷属させる	mt	0.70	
عَبَّر_1	表現する、言い表す	mt	0.90	
عَبْد_2	奴隷、（神の）僕	mt	0.80	
عَبْر_1	〜を通じて、横断	manual	0.60	2026-08-12
عَبْوَة_1	包装、パック	mt	0.70	
عَتَبَة_1	敷居、段	mt	0.70	
عَثَر-u_1	見つける、行き当たる	mt	0.60	
عَجَلَة_2	車輪	mt	0.80	
عَجِيب_1	驚くべき、不思議な	mt	0.70	
عَجِيبَة_1	驚異、不思議	mt	0.80	
عَجَّل_1	急がせる	mt	0.90	
عَجْز_1	無力、できないこと	mt	0.70	
عَدالَة_1	正義	manual	1.0	2026-08-09
عَدَد_1	数、数量、（雑誌の）号	manual	0.70	2026-08-11
عَدَسَة_1	レンズ	mt	0.70	
عَدَم_1	〜の欠如、〜がないこと	manual	0.70	2026-08-12
عَدُوّ_1	敵	manual	1.00	2026-08-19
عَدِيد_1	多数の	manual	0.80	2026-08-12
عَدّ-u_1	数える、みなす	mt	0.60	
عَدّاء_1	走者、ランナー	mt	0.90	
عَدْل_1	正義	manual	1.0	2026-08-09
عَذاب_1	苦痛、責め苦	mt	0.80	
عَذَب-i_1	妨げる	mt	0.50	
عَذْب_1	（水が）甘い、心地よい	mt	0.80	
عَرَب_1	アラブ人	manual	1.0	2026-08-09
عَرَبِيّ_2	アラブの、アラビア語の	manual	0.90	2026-08-11
عَرَض-i_1	提示する、上映する、展示する	mt	0.60	
عَرَف-i_1	知る	manual	1.0	2026-08-09
عَرَق_1	汗	mt	0.90	
عَرُوس_1	花嫁	mt	0.90	
عَرِيض_1	幅広い	mt	0.80	
عَرِيق_1	由緒ある、根深い	mt	0.80	
عَرْش_1	玉座	mt	1.00	
عَرْض_1	提示、申し出、上映	manual	0.60	2026-08-11
عَرْقَلَة_1	妨害、阻止	mt	0.80	
عَزا-u_1	〜に帰する	mt	0.80	
عَزاء_1	弔慰、慰め	mt	0.80	
عَزِيز_2	親愛なる、貴重な	mt	0.80	
عَزَّز_1	強化する	mt	0.80	
عَزْل_1	解任、隔離	mt	0.80	
عَزْم_1	決意	mt	0.80	
عَسَل_1	蜂蜜	mt	1.00	
عَسْكَر_1	軍勢、兵士	mt	0.70	
عَسْكَرِيّ_1	軍の、軍事の	manual	0.80	2026-08-12
عَشاء_1	夕食	mt	0.80	
عَشَرات_1	数十	mt	0.70	
عَشَرَة_1	十、10	manual	1.00	2026-08-14
عَشِيرَة_1	一族、部族	mt	0.80	
عَشْوائِيّ_1	無作為の、無秩序な	mt	0.90	
عَصَب_1	神経	mt	0.90	
عَصَبَة_1	一族、連盟	mt	0.70	
عَصَبِيَّة_1	党派心、排他主義	mt	0.80	
عَصِير_1	ジュース	manual	1.0	2026-08-09
عَصْر_1	時代、午後	mt	0.70	
عَصْرِيّ_1	現代風の	mt	0.80	
عَضَلَة_1	筋肉	mt	1.00	
عَطاء_1	与えること	mt	0.70	
عَطِيَّة_2	贈り物	mt	0.80	
عَطَّر_1	香りをつける	mt	0.90	
عَطَّل_1	妨げる、機能停止させる	mt	0.70	
عَطْشان_1	喉が渇いた	manual	1.0	2026-08-09
عَظِيم_1	偉大な、素晴らしい	manual	0.80	2026-08-12
عَظَّم_1	讃える	mt	0.80	
عَظْم_1	骨	mt	1.00	
عَظْمِيّ_1	骨の	mt	0.70	
عَفَش-i_1	かき集める	mt	0.50	
عَفْش_2	家財道具、荷物	mt	0.60	
عَفْو_1	恩赦、許し	mt	0.80	
عَقار_1	不動産	mt	0.80	
عَقارِيّ_1	不動産の	mt	0.80	
عَقَبَة_1	障害、難関	mt	0.90	
عَقَد-i_1	開催する、結ぶ	manual	0.60	2026-08-14
عَقِيد_1	大佐	mt	0.90	
عَقِيدَة_1	信条、教義	mt	0.70	
عَقْد_1	合意/契約	manual	1.0	2026-08-09
عَقْد_2	契約	mt	0.50	
عَقْل_1	理性、知性、頭	mt	0.70	
عَقْلِيَّة_1	考え方、精神性	mt	0.80	
عَكَس-i_1	反映する、逆にする	mt	0.80	
عَكْس_1	反対、逆	mt	0.80	
عَلا-w_1	高くなる、上がる	mt	0.70	
عَلاقَة_1	関係、つながり	manual	0.70	2026-08-12
عَلامَة_1	印、記号、点数	mt	0.70	
عَلَم_1	旗	mt	0.70	
عَلَنِيّ_1	公然の	mt	0.90	
عَلَوِيّ_1	アラウィー派の	mt	0.90	
عَلَى_1	〜の上に	manual	1.0	2026-08-09
عَلِم-a_1	知る	manual	1.0	2026-08-09
عَلِيّ_1	高い、至高の	mt	0.80	
عَلَّق_1	コメントする、吊るす	mt	0.80	
عَمالَة_1	労働力、雇用	mt	0.80	
عَمَد-i_1	意図的に行う	mt	0.80	
عَمَل_1	仕事	manual	1.0	2026-08-09
عَمَلِيَّة_1	作戦、任務、過程	manual	0.70	2026-08-11
عَمُود_1	柱	mt	0.80	
عَمِل-a_1	働く、行う	manual	0.70	2026-08-12
عَمِيد_1	学部長、長	mt	0.80	
عَمِيق_1	深い	mt	0.80	
عَمِيل_1	顧客、代理人	mt	0.60	
عَمّ_1	父方のおじ	mt	0.90	
عَن_1	〜について	manual	1.0	2026-08-09
عَنَى-i_1	意味する、意図する	manual	0.60	2026-08-14
عَنِيف_1	激しい、暴力的な	mt	0.80	
عَهْد_3	時代、治世、契約	mt	0.70	
عَوَّض_1	補償する、埋め合わせる	mt	0.80	
عَوْدَة_1	帰還、復帰	manual	1.00	2026-08-14
عَوْلَمَة_1	グローバル化	mt	1.00	
عَوْن_1	助力、援助	mt	0.80	
عَيَّن_1	任命する、定める	mt	0.80	
عَيْب_1	欠点	mt	0.80	
عَيْش_1	生活、暮らし	mt	0.70	
عَيْن_2	目	manual	1.0	2026-08-09
عَيْن_3	泉、水源	manual	0.50	2026-08-11
عَيْن_4	アイン（アラビア文字の名）	mt	0.50	
عُبُور_1	渡ること、通過	mt	0.90	
عُثُور_1	発見	mt	0.90	
عُثْمانِيّ_1	オスマンの	mt	1.00	
عُذْر_1	言い訳、弁明	mt	0.90	
عُرْس_1	婚礼	mt	0.90	
عُرْف_1	慣習、慣例	mt	0.70	
عُشّ_1	巣	mt	0.90	
عُشْب_1	草	mt	0.80	
عُشْر_1	十分の一	mt	0.80	
عُصْفُور_1	鳥	manual	1.0	2026-08-09
عُضْو_1	会員、一員	manual	0.85	2026-08-11
عُضْوِيَّة_1	会員資格	mt	0.80	
عُطْل_1	故障	mt	0.70	
عُطْلَة_1	休暇、休日	mt	0.70	
عُقُوبَة_1	刑罰、制裁	mt	0.70	
عُقْب_1	かかと、〜の直後	mt	0.70	
عُلْبَة_1	缶、箱	mt	0.70	
عُمانِيّ_1	オマーンの	mt	1.00	
عُمُوم_1	全般、総体	mt	0.80	
عُمُومِيّ_1	一般の、公共の	mt	0.70	
عُمّالِيّ_1	労働者の	mt	0.80	
عُمْر_1	年齢、生涯	manual	0.80	2026-08-12
عُمْرانِيّ_1	都市建設の	mt	0.80	
عُمْلَة_1	通貨	mt	1.00	
عُنَيْزَة_1	子ヤギ	mt	0.50	
عُنْصُر_1	要素、成分	manual	0.80	2026-08-19
عُنْصُرِيّ_1	人種の、人種差別的な	mt	0.80	
عُنْف_1	暴力	mt	0.80	
عُنْق_1	首	manual	1.0	2026-08-09
عُنْوان_1	住所	manual	1.0	2026-08-09
عُنْوان_2	見出し、表題	manual	0.50	2026-08-14
عُود_1	ウード（弦楽器）、棒	mt	0.80	
عِبادَة_1	崇拝、礼拝行為	mt	0.80	
عِبارَة_1	表現、句	mt	0.80	
عِبْء_1	重荷、負担	mt	0.80	
عِبْرِيّ_1	ヘブライの	mt	1.00	
عِداد_1	メーター	manual	1.0	2026-08-09
عِدَّة_1	いくつもの、複数の	manual	0.70	2026-08-12
عِراقِيّ_1	イラクの	manual	1.00	2026-08-12
عِرْض_1	名誉、貞節	mt	0.80	
عِزّ_2	威光、栄光	mt	0.70	
عِزَّة_1	誇り、威厳	mt	0.70	
عِشْرُون_1	二十、20	mt	1.00	
عِشْق_1	熱愛	mt	0.80	
عِصابَة_1	ギャング、一味	mt	0.80	
عِطْر_1	香水	mt	1.00	
عِقاب_1	罰	mt	0.80	
عِلاج_1	治療、処置	manual	0.70	2026-08-12
عِلاجِيّ_1	治療の	mt	0.90	
عِلاوَة_1	手当、加算	mt	0.80	
عِلْم_1	知識	manual	1.0	2026-08-09
عِلْم_2	学問、科学、知識	manual	0.50	2026-08-12
عِلْمانِيّ_1	世俗の	mt	1.00	
عِلْمِيّ_1	科学の、学術的な	manual	0.70	2026-08-12
عِماد_4	柱、支柱	mt	0.50	
عِمارَة_1	建物、建築	mt	0.70	
عِمْلاق_2	巨大な、巨人	mt	0.70	
عِنايَة_1	世話、配慮	mt	0.70	
عِنْد_1	〜のとき	manual	1.0	2026-08-09
عِيادَة_1	診療所	mt	0.80	
عِيار_1	口径、基準	mt	0.80	
عِيان_1	目のあたりに見ること	mt	0.80	
عِيد_1	祭り、祝日	manual	0.70	2026-08-14
غائِب_1	不在の、欠席の	mt	0.90	
غاب-i_1	不在である、欠ける	mt	0.70	
غابَة_1	森	manual	1.0	2026-08-09
غادَر_1	去る、出発する	mt	0.80	
غارَة_1	空襲、襲撃	mt	0.70	
غاز_1	ガス、気体	mt	1.00	
غاضِب_1	怒っている	manual	1.0	2026-08-09
غال_2	高い	manual	1.0	2026-08-09
غالِب_2	大部分、優勢な	mt	0.80	
غالِبِيَّة_1	大多数	mt	1.00	
غالِي_1	高価な、いとしい	mt	0.80	
غامِض_1	曖昧な、不可解な	mt	0.70	
غايَة_1	目的、極み	mt	0.70	
غَد_1	明日	mt	1.00	
غَداً_1	明日	manual	1.0	2026-08-09
غَرامَة_1	罰金	mt	0.80	
غَرَض_1	目的、意図	mt	0.70	
غَرِق-a_1	沈む、溺れる	mt	0.70	
غَرِيب_1	奇妙な、見知らぬ	mt	0.80	
غَرِيبَة_1	珍事、奇妙なもの	mt	0.80	
غَرْب_1	西、西洋	mt	0.80	
غَزِير_1	豊富な	mt	0.80	
غَزْو_1	侵攻、侵略	mt	0.70	
غَسِيل_1	洗濯物、洗うこと	mt	0.70	
غَسّال_1	洗濯人	mt	0.70	
غَسّالَة_1	洗濯機	manual	1.0	2026-08-09
غَضَب_1	怒り	mt	0.80	
غَضّ_1	伏せること、控えること	mt	0.70	
غَطَّى_1	覆う	mt	0.60	
غَفَر_1	許す	mt	0.90	
غَلَب-i_1	打ち勝つ、勝る	mt	0.80	
غَمَر-u_2	浸す、包む	mt	0.80	
غَنَم_1	羊	mt	0.90	
غَنِيّ_1	裕福な、豊かな	mt	0.80	
غَنَّى_1	歌う	mt	0.60	
غَيَّر_1	変える	mt	0.80	
غَيْر_1	〜でない、〜以外の	manual	0.80	2026-08-11
غُبار_1	ほこり、砂ぼこり	mt	0.90	
غُدَّة_1	腺	mt	0.90	
غُرْفَة_1	部屋	manual	1.0	2026-08-09
غُسْل_1	沐浴、洗うこと	mt	0.80	
غُضُون_1	〜の間に	mt	0.80	
غُمُوض_1	曖昧さ、不明瞭さ	mt	0.70	
غِذاء_1	食物、栄養	mt	0.90	
غِذائِيّ_1	食品の、栄養の	mt	0.70	
غِرار_1	〜にならって	mt	0.70	
غِطاء_1	覆い、ふた	mt	0.80	
غِلاف_1	表紙、覆い	mt	0.90	
غِناء_1	歌唱	mt	0.90	
غِنائِيّ_1	歌の、抒情の	mt	0.70	
غِيار_1	交換、替え	mt	0.70	
فائِدَة_1	利益、利点	mt	0.70	
فائِز_1	勝者、受賞者	mt	0.80	
فائِق_2	卓越した、極めて〜な	mt	0.80	
فات-u_1	過ぎる、逃す	mt	0.80	
فاتُورَة_1	領収書 (レシート)	manual	1.0	2026-08-09
فاتِح_1	開く者	mt	0.70	
فاتِحَة_1	開端章（ファーティハ）	mt	0.90	
فاجَأ_1	驚かせる、不意を突く	mt	0.60	
فارِسِيّ_1	ペルシアの	mt	1.00	
فارِغ_1	空の、手が空いた	mt	0.70	
فارِق_1	差、違い	mt	0.90	
فاز-u_1	勝つ	mt	0.80	
فاسِد_1	腐敗した、不正な	mt	0.80	
فاشِل_1	失敗した、不出来な	mt	0.80	
فاعِل_2	行為者、実行する人	mt	0.70	
فاعِلِيَّة_1	有効性	mt	0.80	
فاق-u_1	まさる、超える	mt	0.80	
فاكِهَة_1	果物	manual	1.0	2026-08-09
فَ_1	それから	manual	1.0	2026-08-09
فَأْر_1	ネズミ	mt	0.80	
فَتاة_1	少女、若い女性	mt	0.90	
فَتَح-a_1	開く、征服する	mt	0.60	
فَتَى_1	若者、少年	mt	0.80	
فَتْح_1	開くこと、征服	manual	0.70	2026-08-14
فَتْرَة_1	期間、時期	manual	0.70	2026-08-14
فَتْوَى_1	ファトワー（法学見解）	mt	0.80	
فَجْر_1	夜明け	mt	0.90	
فَحْص_1	検査、診察	mt	0.70	
فَخْر_2	誇り	mt	0.70	
فَراغ_1	空白、空き時間	mt	0.80	
فَرَج_2	苦境の解消、安堵	mt	0.70	
فَرَح_1	喜び	mt	0.70	
فَرَس_1	馬、牝馬	mt	0.80	
فَرَض_1	課す、義務づける	mt	0.60	
فَرَنْسا_1	フランス	manual	1.0	2026-08-09
فَرَنْسِيّ_1	フランスの	manual	1.00	2026-08-12
فَرِح_1	嬉しい (happy/pleased)	manual	1.0	2026-08-09
فَرِيد_3	唯一無二の	mt	0.70	
فَرِيق_1	チーム、一団	manual	0.80	2026-08-12
فَرّ-i_1	逃げる	mt	0.70	
فَرَّق_1	分ける、区別する	mt	0.80	
فَرْد_1	個人、一個	manual	0.80	2026-08-14
فَرْدِيّ_1	個人の、単独の	mt	0.80	
فَرْز_1	選別	mt	0.70	
فَرْض_1	義務、仮定	mt	0.70	
فَرْع_1	支店、部門、枝	mt	0.70	
فَرْعِيّ_1	副次的な、支〜	mt	0.70	
فَساد_1	腐敗、汚職	mt	1.00	
فَسَّر_1	説明する、解釈する	mt	0.80	
فَشَل_1	失敗	mt	1.00	
فَشِل-a_1	失敗する	mt	0.80	
فَصَل-i_1	分ける	mt	0.70	
فَصِيح_1	流暢な	mt	0.80	
فَصِيل_1	分派、部隊	mt	0.70	
فَصْل_2	教室	manual	1.0	2026-08-09
فَضاء_1	空間、宇宙	mt	0.60	
فَضائِيّ_1	宇宙の	mt	0.50	
فَضائِيّ_2	宇宙飛行士	mt	0.50	
فَضَح-a_1	暴く、恥をかかせる	mt	0.80	
فَضِيحَة_1	醜聞、スキャンダル	mt	0.90	
فَضِيلَة_1	美徳	mt	0.80	
فَضَّل_1	〜のほうを好む	manual	1.00	2026-08-11
فَضْل_1	美点、恩恵、おかげ	manual	0.70	2026-08-19
فَعالِيّات_1	催し、イベント	mt	0.90	
فَعَل-a_1	する	manual	1.0	2026-08-09
فَعّال_1	効果的な、活発な	mt	0.80	
فَعّالِيَّة_1	有効性、効率	mt	0.80	
فَقَد-i_1	失う	mt	0.60	
فَقِير_1	貧しい、貧者	mt	0.80	
فَقِيه_2	法学者（ファキーフ）	mt	1.00	
فَقْر_1	貧困	mt	1.00	
فَقْرَة_1	段落	mt	0.80	
فَكّ_2	顎	mt	0.70	
فَكَّر_1	考える	mt	0.70	
فَلَك_1	天体、天文	mt	0.80	
فَلَكِيّ_1	天文の	mt	0.80	
فَلّ_1	刃こぼれ	mt	0.60	
فَلّاح_1	農民	mt	0.80	
فَلَّل_1	刃こぼれさせる	mt	0.50	
فَلْسَفَة_1	哲学	mt	1.00	
فَلْسَفِيّ_1	哲学の	mt	1.00	
فَم_1	口	manual	1.0	2026-08-09
فَنِي-a_1	消え去る、朽ちる	mt	0.70	
فَنّ_1	芸術、技芸	manual	0.70	2026-08-14
فَنّان_1	芸術家	manual	1.0	2026-08-09
فَنِّيّ_1	技術的な、芸術の	manual	0.80	2026-08-12
فَهِم-a_1	理解する	mt	0.60	
فَهْم_1	理解	mt	0.90	
فَوْرِيّ_1	即時の	mt	0.70	
فَوْز_1	勝利	manual	1.00	2026-08-19
فَوْضَى_1	混乱、無秩序	mt	0.80	
فَوْق_1	上、〜の上に	mt	0.80	
فَيَضان_1	洪水	mt	0.80	
فَيْرُوس_1	ウイルス	mt	1.00	
فُرْصَة_1	機会、チャンス	manual	0.80	2026-08-14
فُرْن_1	オーブン、かまど	mt	0.80	
فُسْتان_1	ドレス、ワンピース	mt	0.80	
فُطْر_1	きのこ、菌類	mt	0.80	
فُنْدُق_1	ホテル	manual	1.0	2026-08-09
فُوتُوغرافِيّ_1	写真の	mt	1.00	
فِئَة_1	層、区分、グループ	mt	0.70	
فِتْنَة_1	内紛、扇動	mt	0.70	
فِرار_1	逃亡	mt	0.70	
فِرَنْك_1	フラン	mt	1.00	
فِرْقَة_1	団、隊、楽団	manual	0.80	2026-08-14
فِضَّة_1	銀	mt	1.00	
فِضِّيّ_1	銀の	mt	0.90	
فِعْل_1	行為、（文法の）動詞	manual	0.70	2026-08-14
فِقْدان_1	喪失	mt	0.80	
فِقْه_1	イスラム法学、フィクフ	mt	0.80	
فِقْهِيّ_1	イスラム法学の	mt	0.90	
فِكْر_1	思想、考え	manual	0.80	2026-08-14
فِكْرَة_1	考え、アイデア	mt	0.70	
فِكْرِيّ_1	思想の、知的な	mt	0.70	
فِلَسْطِينِيّ_1	パレスチナの	manual	1.00	2026-08-12
فِلْس_1	お金	manual	1.0	2026-08-09
فِي_1	〜に、〜の中に	manual	1.0	2026-08-09
فِيتامِين_1	ビタミン	mt	1.00	
فِيدِرالِيّ_1	連邦の	mt	1.00	
فِيدْيُو_1	ビデオ、動画	manual	1.00	2026-08-12
فِيزياء_1	物理学	mt	1.00	
فِيل_1	象	manual	1.0	2026-08-09
فِيلِيبِّينِيّ_1	フィリピンの	mt	0.80	
فِيلّا_1	邸宅、ヴィラ	mt	0.90	
فِيلْم_1	映画、フィルム	manual	0.80	2026-08-11
قائِد_1	指導者、司令官	manual	0.80	2026-08-14
قائِم_1	存在する、担う、現行の	mt	0.70	
قائِمَة_1	脚、支柱	manual	0.50	2026-08-19
قائِمَة_2	一覧、リスト	mt	0.50	
قابَل_1	会う、面接する	mt	0.80	
قابِض_1	収縮させる	mt	0.70	
قابِل_1	〜しうる、可能な	mt	0.80	
قاتَل_1	戦う	mt	0.90	
قاتِل_2	殺人者	mt	0.80	
قاد-u_1	導く、率いる	mt	0.80	
قادِر_2	〜できる、有能な	mt	0.80	
قادِم_2	次の、来たる	manual	0.70	2026-08-12
قارَب_1	近づく、近似する	mt	0.80	
قارَن_1	比較する	mt	0.60	
قارِئ_1	読者	mt	0.80	
قارِب_1	小舟、ボート	mt	0.90	
قارَّة_1	大陸	mt	1.00	
قاسِي_1	厳しい、過酷な	mt	0.70	
قاضِي_2	裁判官	mt	0.80	
قاطِع_1	決定的な、断固たる	mt	0.70	
قاعَة_1	ホール、広間	mt	0.70	
قاعِدَة_3	規則、基盤	mt	0.70	
قافِل_1	帰路の	mt	0.80	
قافِيَة_1	脚韻	mt	0.90	
قال-u_1	言う	manual	1.0	2026-08-09
قالِب_1	型、鋳型	mt	0.70	
قام-u_1	行う、実行する	manual	0.75	2026-08-11
قامُوس_1	辞書	mt	0.80	
قانُون_1	法律、法令	manual	0.70	2026-08-11
قانُونِيّ_2	法的な、合法の	manual	0.70	2026-08-12
قَبَلِيّ_1	部族の	mt	0.90	
قَبِل-a_1	受け入れる、承諾する	manual	0.70	2026-08-11
قَبِيح_1	醜い	manual	1.0	2026-08-09
قَبِيلَة_1	部族	mt	1.00	
قَبْر_1	墓	mt	0.80	
قَبْض_1	逮捕、受け取り	mt	0.70	
قَبْلَ_1	〜の前に	manual	1.0	2026-08-09
قَتَل-u_1	殺す	manual	0.60	2026-08-14
قَتِيل_1	殺された人、死者	mt	0.70	
قَتْل_1	殺害	mt	0.80	
